1080	91	9.03
1081	54	2.09
1082	16	-5.97
1082	19	-7.23
1081	56	-5.44
1082	18	-7.82
1082	21	2.18
1080	94	-2.33
1082	23	-2.62
1081	60	0.78
1082	22	2.33
1082	25	4.56
1080	99	2.38
1080	98	-3.3
1082	27	5.68
1082	26	-5.83
1081	63	-2.14
1080	100	-1.46
1082	29	-4.17
1081	65	5.83
1082	28	0.44
1082	31	8.98
1082	30	3.3
1082	32	2.77
1081	73	-4.9
1082	36	4.85
1081	74	-4.56
1081	75	-1.94
1083	2	1.8
1082	39	-0.73
1083	3	-7.86
1081	77	-0.87
1083	4	-7.72
1081	78	-5.58
1083	5	4.08
1083	6	8.59
1081	81	0.19
1082	44	-4.95
1081	82	-0.34
1083	8	-1.99
1082	46	4.47
1081	83	-2.96
1083	9	0.73
1083	10	5.24
1081	84	-4.13
1079	98	8.74
1080	60	-9.37
1081	23	2.91
1079	96	9.03
1080	59	-5.58
1079	95	9.03
1080	65	-5.63
1081	28	-8.74
1079	100	4.47
1081	26	2.57
1080	63	-6.7
1079	99	6.8
1081	31	6.99
1080	68	0.19
1081	30	-3.2
1081	29	7.04
1081	36	7.18
1080	72	5.68
1081	34	-1.21
1080	71	-8.16
1080	76	3.16
1082	2	-5.15
1081	39	-4.22
1082	3	0.49
1080	77	0.83
1080	74	-2.82
1081	37	0.87
1080	80	1.17
1082	7	-7.38
1081	44	2.43
1080	81	-2.28
1082	4	-6.65
1080	82	5.83
1082	8	2.52
1082	12	-0.63
1081	49	-2.57
1080	87	4.37
1082	13	5.24
1083	48	0.53
1083	47	4.03
1084	13	5.73
1083	50	9.27
1084	12	-5.29
1084	6	-3.01
1082	83	3.2
1083	46	-0.87
1084	9	1.46
1084	8	-1.07
1082	82	4.76
1083	45	8.54
1082	93	3.79
1083	56	8.83
1084	19	-4.22
1083	55	-7.72
1084	18	-1.7
1084	20	1.7
1082	94	0.83
1082	89	4.76
1084	15	6.5
1084	14	-4.37
1082	88	7.57
1083	53	8.74
1084	16	4.81
1082	90	-4.27
1084	26	8.25
1083	63	4.27
1084	28	3.74
1083	66	5.63
1082	96	2.72
1083	60	-8.79
1083	61	8.98
1083	62	5.0
1083	71	-5.73
1084	35	8.54
1083	73	4.47
1084	36	4.42
1084	37	-1.94
1084	30	-5.97
1083	68	8.35
1083	69	7.86
1084	32	5.49
1083	70	-2.48
1084	33	-3.59
1083	18	4.03
1082	55	1.41
1081	92	-6.31
1083	17	1.02
1082	54	8.16
1083	16	3.98
1083	15	3.88
1081	88	-4.22
1083	13	4.37
1082	50	2.62
1081	87	-6.46
1081	86	-0.44
1081	85	-6.36
1082	48	3.4
1083	11	3.3
1081	100	2.48
1082	60	-5.05
1081	97	-6.26
1082	59	-0.29
1082	57	-0.68
1081	94	-5.58
1081	93	-7.86
1082	70	1.17
1082	71	-8.45
1082	68	7.09
1082	69	6.55
1083	30	7.86
1082	64	-1.12
1082	65	8.88
1082	78	5.15
1083	42	3.98
1084	2	1.55
1083	40	1.8
1084	1	4.85
1082	75	4.32
1083	35	8.2
1083	36	8.93
1084	78	-6.12
1085	41	3.98
1084	79	-6.75
1086	5	-6.8
1086	6	-2.52
1086	7	-9.03
1084	81	8.88
1085	45	3.16
1086	9	-7.96
1084	83	0.19
1086	10	-6.65
1084	84	-8.79
1085	47	4.9
1084	85	-7.09
1085	48	6.6
1085	33	-1.12
1084	70	8.59
1085	34	0.0
1085	35	-1.89
1084	72	0.53
1084	73	-6.89
1085	36	3.98
1085	37	-1.36
1085	38	2.14
1085	58	3.11
1085	57	0.53
1086	20	-7.14
1084	96	-9.37
1084	99	6.99
1086	25	-6.75
1086	24	-6.65
1085	61	6.17
1086	26	-3.83
1084	100	-8.5
1085	50	4.56
1086	12	-4.32
1084	86	8.59
1084	89	7.23
1086	15	-1.31
1086	14	-6.75
1084	88	8.79
1085	54	8.4
1086	17	-9.17
1085	53	4.9
1086	16	-8.83
1084	90	-8.4
1085	56	6.84
1085	55	4.47
1084	92	6.75
1086	18	-4.22
1084	48	-4.66
1083	85	-3.5
1085	12	6.8
1084	47	-3.54
1083	84	-5.83
1085	15	1.94
1084	52	-6.12
1084	53	5.15
1085	13	4.08
1083	88	-2.18
1083	77	8.35
1084	40	8.16
1084	41	-7.77
1085	1	4.51
1083	75	-3.01
1084	39	0.29
1083	76	-0.19
1084	44	8.2
1083	81	-4.9
1083	82	-3.93
1084	42	-4.17
1085	5	1.02
1085	28	4.03
1084	65	3.2
1084	64	-1.07
1083	100	-5.19
1085	26	6.41
1083	99	0.63
1085	32	7.28
1085	31	7.38
1085	30	2.57
1085	29	4.37
1084	66	5.49
1084	57	5.49
1085	20	-2.67
1085	19	1.07
1083	93	3.54
1085	18	-1.7
1084	55	5.15
1083	92	6.55
1084	54	8.3
1083	91	6.07
1085	17	1.46
1085	23	3.74
1084	60	3.11
1085	22	2.04
1083	96	-4.32
1084	58	-8.64
1085	21	2.86
1086	73	-3.01
1087	37	4.37
1087	31	7.91
1086	68	-2.28
1087	32	5.68
1086	70	-6.41
1087	33	-5.78
1086	71	-8.88
1087	27	2.86
1086	65	-7.04
1087	28	3.01
1086	66	-8.83
1087	30	2.52
1087	23	0.34
1085	97	7.14
1086	61	-2.33
1087	24	-2.57
1087	25	2.18
1086	62	-1.84
1087	52	4.37
1086	88	-6.07
1086	91	-7.67
1087	54	6.94
1087	53	2.72
1088	11	3.25
1087	48	1.6
1088	10	-3.5
1086	84	-3.54
1088	13	6.26
1086	87	-2.09
1087	49	2.14
1088	12	5.53
1087	44	3.35
1088	6	9.08
1088	8	-2.33
1087	45	5.92
1087	39	6.55
1088	2	-7.57
1087	42	5.97
1086	79	-5.83
1088	4	-7.14
1087	41	-1.89
1086	42	-5.63
1085	79	0.97
1087	5	3.98
1086	40	-5.83
1085	77	3.79
1086	41	-7.77
1085	78	3.88
1087	4	0.63
1086	38	-6.65
1085	75	-4.03
1087	1	3.98
1085	76	7.48
1087	2	-3.4
1085	73	0.92
1085	74	-6.17
1086	34	-2.82
1085	70	2.67
1086	33	-7.96
1086	30	-6.84
1086	31	-6.41
1086	29	1.94
1086	59	-7.96
1087	21	0.68
1087	20	0.05
1086	56	-6.36
1085	93	4.85
1087	18	6.02
1086	54	-2.52
1085	91	7.38
1087	16	0.92
1086	52	-6.41
1085	89	4.22
1086	51	-7.38
1087	13	2.91
1085	87	8.4
1086	49	-2.82
1085	85	-3.35
1087	10	1.99
