1082	17	3.79
1080	90	2.62
1081	53	3.59
1080	93	7.52
1081	55	0.97
1080	92	4.9
1081	58	5.05
1080	95	1.8
1081	57	-6.46
1082	20	-3.59
1080	97	1.84
1081	59	1.21
1080	96	1.41
1081	62	-4.17
1082	24	-3.98
1081	61	-1.8
1081	64	-3.4
1081	66	-7.23
1081	68	-5.78
1081	67	-4.27
1081	69	-1.21
1081	70	-0.53
1082	33	-6.12
1082	34	7.04
1081	71	-0.58
1082	35	1.6
1081	72	-8.25
1082	37	-7.14
1083	1	-9.51
1082	38	-4.08
1081	76	-0.1
1082	40	-1.94
1082	41	0.44
1081	79	-0.87
1082	42	-6.46
1082	43	-4.03
1081	80	3.35
1083	7	6.99
1082	45	-5.87
1082	47	5.05
1080	61	4.71
1081	24	2.28
1079	97	-0.19
1081	22	0.92
1081	21	4.95
1080	58	-6.55
1081	27	4.9
1080	64	3.45
1081	25	1.12
1080	62	2.82
1081	32	6.36
1080	69	-2.18
1080	67	-5.05
1080	66	-2.77
1080	73	3.16
1081	35	1.02
1081	33	0.78
1080	70	-4.76
1081	40	-2.52
1082	1	2.77
1080	75	4.08
1081	38	0.83
1081	43	2.38
1082	6	5.97
1081	41	-9.71
1080	78	4.37
1080	79	0.92
1082	5	5.05
1081	42	2.62
1080	84	5.53
1082	10	5.29
1081	47	-2.48
1081	48	4.22
1082	11	-3.98
1080	85	-0.68
1081	45	1.99
1082	9	1.46
1081	46	0.05
1080	83	5.44
1081	51	2.62
1082	14	-4.32
1080	88	8.64
1082	15	-1.94
1081	52	-3.45
1080	89	8.88
1080	86	2.38
1081	50	6.6
1084	11	-5.97
1082	85	5.63
1084	10	8.45
1082	84	-1.99
1082	87	4.81
1082	86	-7.18
1083	49	4.22
1082	81	4.66
1083	44	-9.13
1084	7	-7.52
1083	43	-7.62
1082	80	7.48
1082	92	7.09
1084	21	4.17
1083	58	-8.35
1082	95	1.89
1083	57	-6.46
1083	52	1.55
1083	51	-2.72
1084	17	-8.06
1083	54	-6.46
1082	91	6.21
1082	100	-3.93
1084	27	6.8
1083	64	-8.25
1083	65	7.33
1084	29	-4.42
1084	22	8.2
1083	59	-5.29
1084	23	-0.44
1082	97	5.15
1082	98	4.32
1084	24	3.74
1082	99	3.25
1084	25	-1.21
1084	34	0.29
1083	72	1.75
1083	74	-8.59
1083	67	-8.11
1084	31	-7.57
1081	91	-3.35
1082	53	4.08
1081	90	-7.09
1082	52	4.85
1081	89	0.92
1082	51	-0.49
1083	14	0.68
1083	12	8.4
1082	49	-2.86
1083	26	2.43
1082	63	-5.34
1083	25	-0.92
1082	62	8.64
1081	99	3.4
1083	24	-6.46
1081	98	-2.96
1082	61	6.84
1083	23	4.32
1081	96	2.96
1083	22	2.48
1082	58	-8.35
1083	21	1.07
1081	95	0.0
1083	20	-2.57
1083	19	7.86
1082	56	-2.86
1083	33	-2.48
1083	34	-2.48
1083	31	6.36
1083	32	8.79
1082	66	4.22
1083	29	5.68
1082	67	3.4
1083	27	8.54
1083	28	1.84
1084	4	-4.47
1083	41	-5.68
1082	79	6.12
1084	5	-3.74
1083	39	1.55
1082	76	4.37
1084	3	-5.49
1082	77	5.39
1082	74	-5.97
1083	37	-5.19
1083	38	1.21
1082	72	4.22
1082	73	5.29
1086	4	-7.96
1085	42	5.24
1085	43	1.75
1084	80	-1.8
1085	44	4.66
1086	8	-1.21
1084	82	2.33
1085	46	8.45
1086	11	-6.75
1084	71	-8.01
1084	74	-6.31
1086	1	-8.54
1084	75	-6.12
1084	76	-5.68
1086	2	-2.09
1085	39	4.9
1085	40	5.0
1086	3	-6.26
1084	77	-6.99
1084	95	-4.27
1086	21	-2.52
1084	94	7.96
1086	23	-6.75
1085	60	1.5
1084	97	7.86
1086	22	-6.41
1085	59	3.16
1085	62	3.64
1084	98	1.94
1086	27	-3.83
1085	64	3.4
1085	63	-3.45
1084	87	2.96
1086	13	-7.18
1085	49	7.38
1085	52	3.11
1085	51	1.75
1084	91	8.64
1084	93	-4.61
1086	19	-7.67
1085	11	6.6
1084	49	3.88
1083	86	-1.89
1085	9	4.42
1083	83	-3.4
1084	46	5.87
1085	10	4.47
1083	89	8.3
1085	16	2.82
1083	90	1.94
1083	87	-3.64
1084	50	5.92
1085	14	-1.31
1084	51	-9.27
1085	3	1.7
1083	78	6.31
1085	4	-0.87
1084	38	7.38
1085	2	3.2
1085	7	-2.48
1085	8	5.58
1084	45	4.17
1083	79	1.07
1084	43	7.72
1085	6	6.5
1083	80	2.86
1085	27	5.34
1084	63	-0.58
1084	62	6.21
1085	25	-0.68
1084	69	-5.34
1084	68	-2.62
1084	67	7.62
1083	94	-0.24
1084	56	4.42
1084	61	-6.6
1083	98	-1.17
1085	24	4.08
1083	97	1.31
1084	59	7.18
1083	95	3.16
1087	35	-3.64
1086	72	-1.21
1087	36	2.04
1086	74	-4.27
1086	75	-9.32
1088	1	-3.98
1087	38	5.68
1086	69	-6.5
1087	34	-4.47
1086	64	-7.96
1087	29	2.38
