1080	91	9.03
1080	90	2.62
1082	19	-7.23
1081	58	5.05
1080	94	-2.33
1082	23	-2.62
1081	59	1.21
1082	25	4.56
1081	62	-4.17
1080	99	2.38
1081	61	-1.8
1082	24	-3.98
1081	64	-3.4
1082	27	5.68
1081	63	-2.14
1080	100	-1.46
1081	66	-7.23
1082	28	0.44
1082	30	3.3
1082	33	-6.12
1081	71	-0.58
1082	34	7.04
1082	35	1.6
1081	73	-4.9
1082	37	-7.14
1083	1	-9.51
1082	38	-4.08
1081	75	-1.94
1081	76	-0.1
1083	3	-7.86
1082	40	-1.94
1081	78	-5.58
1083	4	-7.72
1082	42	-6.46
1081	79	-0.87
1082	43	-4.03
1081	80	3.35
1083	7	6.99
1083	8	-1.99
1082	45	-5.87
1082	46	4.47
1081	83	-2.96
1081	84	-4.13
1083	10	5.24
1082	47	5.05
1081	24	2.28
1079	98	8.74
1080	61	4.71
1081	22	0.92
1080	59	-5.58
1081	21	4.95
1079	95	9.03
1081	28	-8.74
1080	65	-5.63
1081	27	4.9
1079	100	4.47
1080	62	2.82
1081	32	6.36
1080	68	0.19
1081	30	-3.2
1080	67	-5.05
1081	35	1.02
1080	72	5.68
1081	39	-4.22
1082	2	-5.15
1080	76	3.16
1080	77	0.83
1081	40	-2.52
1081	37	0.87
1080	74	-2.82
1081	38	0.83
1082	6	5.97
1081	43	2.38
1082	7	-7.38
1081	44	2.43
1080	81	-2.28
1082	4	-6.65
1081	41	-9.71
1080	78	4.37
1082	5	5.05
1081	42	2.62
1080	85	-0.68
1080	82	5.83
1081	45	1.99
1080	83	5.44
1080	88	8.64
1081	52	-3.45
1081	49	-2.57
1080	87	4.37
1082	13	5.24
1081	50	6.6
1082	85	5.63
1083	48	0.53
1084	10	8.45
1082	84	-1.99
1083	47	4.03
1082	87	4.81
1084	13	5.73
1083	50	9.27
1084	12	-5.29
1082	86	-7.18
1084	7	-7.52
1082	81	4.66
1084	9	1.46
1082	83	3.2
1083	46	-0.87
1082	82	4.76
1082	93	3.79
1083	58	-8.35
1082	95	1.89
1084	20	1.7
1082	94	0.83
1083	52	1.55
1083	51	-2.72
1082	88	7.57
1084	14	-4.37
1082	91	6.21
1084	17	-8.06
1082	100	-3.93
1084	26	8.25
1084	27	6.8
1083	64	-8.25
1083	66	5.63
1082	96	2.72
1084	23	-0.44
1082	97	5.15
1083	60	-8.79
1083	61	8.98
1082	98	4.32
1082	99	3.25
1083	72	1.75
1084	35	8.54
1084	36	4.42
1084	37	-1.94
1084	31	-7.57
1083	68	8.35
1084	32	5.49
1083	69	7.86
1083	18	4.03
1082	55	1.41
1082	54	8.16
1082	53	4.08
1083	15	3.88
1082	52	4.85
1083	14	0.68
1081	87	-6.46
1082	50	2.62
1083	13	4.37
1082	49	-2.86
1083	12	8.4
1081	85	-6.36
1083	26	2.43
1081	100	2.48
1082	63	-5.34
1081	99	3.4
1082	62	8.64
1082	61	6.84
1083	24	-6.46
1081	96	2.96
1081	95	0.0
1083	21	1.07
1082	56	-2.86
1081	93	-7.86
1083	33	-2.48
1082	70	1.17
1083	31	6.36
1082	69	6.55
1082	67	3.4
1083	28	1.84
1082	65	8.88
1084	4	-4.47
1082	78	5.15
1083	41	-5.68
1084	5	-3.74
1083	42	3.98
1082	79	6.12
1083	39	1.55
1082	76	4.37
1083	40	1.8
1083	37	-5.19
1083	38	1.21
1082	75	4.32
1084	1	4.85
1083	35	8.2
1083	36	8.93
1082	73	5.29
1086	4	-7.96
1084	79	-6.75
1084	80	-1.8
1086	7	-9.03
1084	81	8.88
1086	8	-1.21
1085	45	3.16
1084	83	0.19
1085	46	8.45
1086	10	-6.65
1086	11	-6.75
1085	34	0.0
1084	71	-8.01
1085	36	3.98
1084	73	-6.89
1084	74	-6.31
1085	37	-1.36
1085	39	4.9
1086	2	-2.09
1085	40	5.0
1084	77	-6.99
1086	3	-6.26
1086	21	-2.52
1085	58	3.11
1084	95	-4.27
1084	99	6.99
1086	25	-6.75
1086	24	-6.65
1084	98	1.94
1086	26	-3.83
1085	63	-3.45
1086	13	-7.18
1086	12	-4.32
1084	86	8.59
1085	51	1.75
1086	14	-6.75
1085	54	8.4
1086	17	-9.17
1084	90	-8.4
1086	19	-7.67
1085	55	4.47
1086	18	-4.22
1085	11	6.6
1084	49	3.88
1085	9	4.42
1083	83	-3.4
1084	47	-3.54
1085	15	1.94
1083	89	8.3
1084	52	-6.12
1083	87	-3.64
1083	88	-2.18
1084	41	-7.77
1084	38	7.38
1084	39	0.29
1083	76	-0.19
1085	7	-2.48
1084	44	8.2
1083	82	-3.93
1084	45	4.17
1083	79	1.07
1085	6	6.5
1085	28	4.03
1084	65	3.2
1084	64	-1.07
1083	100	-5.19
1084	62	6.21
1085	25	-0.68
1084	67	7.62
1085	29	4.37
1083	94	-0.24
1084	56	4.42
1085	19	1.07
1083	93	3.54
1083	92	6.55
1085	17	1.46
1084	61	-6.6
1085	24	4.08
1083	97	1.31
1085	23	3.74
1085	22	2.04
1083	95	3.16
1087	35	-3.64
1086	73	-3.01
1087	36	2.04
1086	74	-4.27
1087	38	5.68
1086	75	-9.32
1086	68	-2.28
1087	27	2.86
1087	28	3.01
1086	65	-7.04
1086	67	-7.96
1087	30	2.52
1086	60	-9.32
1085	97	7.14
1086	61	-2.33
1087	24	-2.57
1087	25	2.18
1086	63	-6.17
1087	26	4.27
1086	89	-4.76
1088	15	5.19
1088	14	8.01
1086	88	-6.07
1088	16	-1.12
1087	53	2.72
1086	85	-5.49
1087	48	1.6
1087	47	3.79
1086	84	-3.54
1088	10	-3.5
1086	87	-2.09
1088	13	6.26
1087	44	3.35
1088	6	9.08
1086	80	-4.51
1086	82	-5.87
1087	45	5.92
1087	40	0.49
1086	76	-2.43
1086	78	-2.96
1088	4	-7.14
1087	41	-1.89
1087	5	3.98
1087	6	7.14
1087	3	-1.12
1086	40	-5.83
1087	4	0.63
1087	1	3.98
1085	76	7.48
1085	74	-6.17
1085	71	-6.36
1086	35	-5.68
1085	69	4.71
1086	33	-7.96
1085	67	-3.59
1086	31	-6.41
1085	65	4.47
1086	28	-5.34
1086	59	-7.96
1085	96	-1.99
1087	22	3.69
1086	58	-9.37
1085	94	-1.84
1086	57	-7.96
1086	56	-6.36
1085	93	4.85
1086	54	-2.52
1085	90	8.11
1087	14	5.15
1085	88	7.33
1086	51	-7.38
1087	13	2.91
1086	49	-2.82
1085	86	-2.09
1087	11	0.39
1085	85	-3.35
1087	10	1.99
1086	46	-6.02
1087	9	-6.46
1087	8	1.21
1088	68	2.52
1089	32	5.87
1089	30	3.4
1089	35	3.4
1089	36	2.86
1088	73	4.22
1088	70	-6.75
1089	34	3.06
1089	40	3.74
1090	1	-0.24
1088	75	-2.09
1088	80	3.83
1089	43	2.52
1090	6	5.19
1089	44	5.19
1088	81	3.79
1090	7	3.01
1089	41	1.21
1090	5	-4.76
1089	42	6.02
1088	53	8.69
1089	15	-4.27
1087	87	3.35
1088	57	-8.4
1089	18	1.75
1087	92	6.36
1087	91	5.29
1088	61	7.91
1089	23	4.27
1089	22	3.35
1087	96	-0.49
1088	65	-2.82
1089	27	5.58
1088	64	0.78
1088	63	3.59
1087	99	0.0
1088	62	-3.3
1088	34	4.08
1087	73	-5.63
1087	74	-6.46
1088	37	4.76
1087	76	-0.39
1088	40	8.69
1087	77	-0.39
1089	4	-2.52
1087	78	0.92
1087	79	2.67
1089	5	1.17
1088	43	-3.06
1087	83	0.92
1089	10	5.29
1087	84	4.13
1088	47	-4.56
1088	48	8.35
1087	85	3.98
1089	12	4.22
1086	93	-1.89
1087	56	7.86
1088	19	8.88
1086	92	-6.5
1088	18	8.74
1087	58	-5.92
1086	95	-4.56
1088	20	8.54
1088	23	7.72
1088	22	8.2
1088	25	8.01
1086	99	-4.03
1087	62	4.42
1088	24	-1.31
1087	63	0.24
1088	26	1.89
1086	100	-4.81
1087	66	4.17
1087	65	1.41
1088	31	8.06
1087	68	1.21
1088	30	-4.51
1087	70	-1.02
1088	33	-3.74
1087	69	7.14
1090	62	6.55
1089	97	4.37
1090	60	5.15
1091	24	-9.56
1089	98	2.91
1091	21	-4.61
1089	95	4.47
1089	96	4.51
1091	19	-7.67
1091	20	-9.37
1089	94	4.56
1090	70	3.45
1090	71	6.84
1091	31	3.4
1090	68	9.08
1090	66	5.97
1091	29	8.54
1091	30	-9.42
1090	64	8.59
1091	27	5.05
1091	28	-9.17
1090	47	8.79
1089	83	-1.7
1090	46	5.83
1089	82	3.45
1090	45	9.03
1091	6	-2.48
1091	4	-9.42
1090	41	2.52
1090	55	8.59
1090	54	9.03
1090	52	-9.85
1089	88	4.61
1090	50	4.51
1090	49	1.36
1089	86	4.08
1090	48	6.5
1089	85	4.71
1091	11	3.11
1090	28	6.26
1089	66	2.62
1088	98	-6.6
1089	61	4.51
1090	25	-3.54
1090	27	7.82
1089	73	3.69
1090	36	8.98
1091	1	-4.03
1089	75	3.4
1090	39	1.26
1090	33	6.8
1089	70	5.34
1090	34	2.43
1089	71	4.08
1089	72	3.74
1089	50	3.74
1090	13	0.49
1089	49	5.19
1090	12	9.17
1090	15	-2.72
1088	89	-2.72
1090	14	8.98
1089	51	3.98
1089	46	4.37
1088	83	7.33
1089	45	1.02
1088	82	-2.91
1090	11	9.03
1088	85	1.12
1089	48	5.29
1090	10	7.28
1088	84	0.92
1089	47	5.49
1088	95	2.43
1090	20	5.49
1088	94	6.02
1088	97	-5.24
1090	23	8.93
1088	96	8.69
1089	54	5.87
1090	17	-3.35
1088	91	-3.64
1090	19	6.41
1088	92	9.08
1089	55	4.95
1091	94	-9.22
1092	56	0.83
1091	93	-9.17
1091	92	-9.47
1093	18	-1.07
1092	55	7.62
1093	17	2.82
1091	91	-9.27
1091	97	-9.66
1092	60	-1.84
1091	96	-9.47
1092	58	-3.93
1093	21	5.73
1091	86	-3.98
1092	48	-4.32
1091	85	0.63
1093	11	0.97
1093	10	-3.3
1092	46	5.92
1093	9	1.89
1091	83	2.38
1092	53	1.99
1093	16	-9.71
1093	15	-5.73
1091	89	8.45
1093	14	8.74
1091	87	-1.12
1092	50	0.73
1093	3	6.07
1092	40	-4.56
1092	41	0.92
1091	78	-3.54
1093	4	6.12
1091	75	-9.71
1092	38	-4.9
1093	1	8.98
1093	2	-4.42
1091	76	-1.89
1092	39	4.37
1092	44	4.03
1091	81	-9.76
1093	8	-2.48
1093	5	-2.77
1091	79	-9.9
1093	6	3.64
1092	43	5.34
1092	33	5.97
1092	30	-9.42
1092	31	-1.94
1091	73	-7.09
1091	71	-9.22
1092	22	2.82
1090	96	7.86
1092	25	0.83
1091	61	8.83
1091	64	-9.56
1092	26	-1.41
1091	65	3.01
1092	14	-3.93
1092	19	5.34
1090	93	7.18
1091	55	-9.85
1092	20	-4.08
1091	57	-9.27
1090	80	2.43
1090	81	5.83
1090	82	4.61
1092	8	5.68
1091	45	-3.2
1092	9	-4.42
1090	83	5.83
1090	85	-7.04
1091	48	-8.98
1092	11	3.5
1091	49	-1.07
1090	72	7.57
1091	36	5.49
1090	73	6.02
1091	37	-9.51
1092	1	-2.57
1090	75	-4.17
1090	76	7.43
1092	3	-4.95
1091	41	-0.19
1092	4	2.96
1091	42	-9.37
1094	51	1.07
1094	50	8.45
1095	13	4.37
1094	49	4.08
1093	86	1.94
1095	12	5.97
1093	82	0.1
1094	44	-9.61
1093	80	6.5
1095	5	1.31
1094	42	2.33
1093	77	2.91
1095	2	-1.7
1094	38	6.07
1094	36	1.55
1093	71	-7.04
1094	34	0.87
1093	72	6.02
1093	69	9.27
1094	31	-5.78
1093	65	6.94
1094	28	-3.59
1092	100	8.35
1093	63	-1.89
1094	27	-4.42
1094	24	2.04
1092	99	-4.81
1093	59	-4.47
1094	23	7.82
1092	94	6.89
1094	21	-1.41
1093	58	-0.15
1094	17	-9.9
1093	54	-5.92
1094	16	-6.94
1092	90	-8.45
1092	93	8.74
1094	19	-7.52
1094	18	-3.3
1094	12	-0.39
1092	86	-5.24
1094	15	-1.41
1093	51	8.4
1092	83	7.38
1093	46	4.42
1093	45	-3.74
1092	82	6.8
1094	11	7.72
1094	10	7.33
1092	79	7.04
1093	42	5.34
1092	78	6.84
1094	4	-5.53
1093	41	-7.43
1093	44	2.77
1094	7	-8.2
1094	6	3.11
1093	43	-0.05
1092	80	8.74
1092	74	6.07
1094	1	4.71
1092	75	6.36
1094	2	5.83
1093	40	3.3
1092	70	2.67
1092	71	6.75
1092	72	6.17
1092	73	5.58
1092	66	-4.32
1093	29	-4.81
1092	68	2.96
1092	69	-2.57
1093	32	-9.71
1091	99	-9.51
1091	100	-1.55
1092	63	-1.8
1093	27	4.37
1093	28	4.9
1092	65	3.45
1094	59	-8.2
1095	22	8.06
1094	58	-8.2
1095	20	5.34
1094	55	3.83
1095	18	4.08
1095	16	4.37
1094	52	1.8
1095	30	8.16
1094	67	-8.3
1094	66	-0.05
1094	65	4.76
1094	64	1.94
1094	63	6.5
1095	25	5.29
1094	62	6.26
1093	99	6.31
1095	38	3.54
1095	35	6.41
1094	73	-8.06
1095	34	1.8
1094	71	-1.8
1095	31	2.14
1094	68	5.0
1094	82	1.36
1095	45	4.32
1096	9	1.65
1095	43	7.77
1094	81	-3.01
1095	44	6.31
1096	7	-3.64
1096	5	-2.43
1095	39	6.21
1095	40	8.16
1096	3	1.07
1096	15	-3.45
1096	14	0.73
1094	88	4.85
1094	91	3.16
1095	53	7.57
1095	48	5.1
1096	11	1.07
1096	10	1.07
1095	47	8.59
1096	13	-3.2
1095	49	7.28
1096	12	0.49
1096	23	1.75
1094	97	1.17
1096	22	0.83
1095	59	4.17
1096	25	1.21
1095	62	8.64
1094	99	0.97
1096	24	1.02
1095	61	2.86
1095	56	5.87
1096	19	0.49
1094	92	0.63
1096	18	3.64
1094	95	4.03
1095	57	7.52
1096	20	-4.61
1094	94	1.46
1096	30	1.07
1096	31	2.14
1095	68	8.83
1095	70	6.6
1096	26	-1.02
1095	64	6.26
1095	75	7.14
1097	1	-8.2
1096	39	-1.12
1097	2	-3.98
1095	78	5.05
1096	34	2.33
1095	71	6.12
1095	72	3.74
1096	35	-0.58
1097	8	0.58
1095	82	7.18
1096	45	-3.5
1095	81	-2.33
1097	7	-8.01
1096	43	0.97
1095	80	6.26
1097	5	-7.86
1095	86	5.39
1096	49	1.99
1097	11	-7.91
1095	85	-0.87
1095	84	7.77
1097	9	7.82
1095	83	7.91
1096	53	0.73
1097	16	-7.86
1095	89	7.23
1095	88	6.36
1097	14	7.43
1097	13	-7.62
1095	87	3.5
1097	20	1.21
1096	57	1.75
1097	18	7.91
1095	92	6.84
1097	17	-6.65
1095	97	4.85
1096	60	1.02
1097	23	-5.1
1097	24	6.31
1097	21	-6.89
1096	59	1.07
1095	96	8.25
1097	27	6.75
1096	64	1.75
1097	28	7.23
1096	62	1.5
1095	100	-0.63
1096	68	-1.7
1097	31	-8.3
1097	32	7.38
1097	30	-3.98
1096	67	5.1
1097	36	0.34
1096	73	1.6
1096	70	1.21
1097	33	-6.26
1097	34	6.65
1096	71	1.6
1096	75	1.55
1097	37	6.41
1096	77	2.14
1096	76	2.14
1097	42	0.63
1096	79	2.14
1098	5	-9.37
1098	4	-9.32
1097	41	6.41
1096	78	2.14
1096	81	2.14
1098	6	8.79
1098	9	-4.42
1097	46	-1.94
1096	82	2.18
1098	10	8.88
1096	87	1.65
1098	13	-9.51
1097	50	5.53
1097	49	-5.49
1096	86	4.03
1097	52	-7.28
1098	15	-9.32
1097	51	-8.3
1096	88	1.6
1097	55	7.72
1098	19	9.08
1096	94	2.96
1096	95	1.26
1098	21	-9.42
1096	96	1.26
1096	97	1.26
1096	98	1.26
1098	24	-8.79
1097	62	-5.68
1097	63	7.72
1096	100	1.84
1098	27	-2.14
1097	64	-5.58
1098	29	-6.55
1098	30	8.59
1098	31	3.74
1097	68	6.21
1099	9	7.52
1097	83	1.12
1097	84	6.12
1099	10	8.83
1099	7	-0.83
1098	44	-8.93
1097	81	3.4
1099	8	-8.93
1097	82	2.09
1099	5	2.38
1099	6	8.98
1098	40	-7.96
1099	4	7.09
1097	78	-8.01
1099	2	8.74
1098	36	1.26
1097	73	-9.56
1097	71	5.05
1098	32	8.79
1098	33	-9.32
1097	100	2.23
1098	61	8.83
1099	24	-0.53
1098	58	-9.42
1098	57	8.4
1097	94	7.04
1099	19	2.04
1098	56	-9.22
1097	93	3.88
1099	18	-3.45
1097	92	7.04
1098	54	8.45
1097	91	8.83
1098	52	-5.15
1097	89	6.6
1099	15	2.28
1099	12	8.93
1098	49	-9.42
1097	86	5.63
1097	85	5.92
1098	76	8.54
1098	77	9.03
1099	41	7.23
1099	42	8.74
1100	5	-1.8
1098	72	-1.12
1099	36	8.59
1098	73	8.98
1098	74	9.03
1099	38	8.93
1099	31	8.83
1098	68	9.08
1098	69	-9.32
1099	32	8.54
1099	33	6.17
1098	70	3.74
1098	71	-9.47
1099	27	8.79
1099	28	3.64
1099	58	-4.47
1099	57	7.52
1098	89	8.88
1100	15	-4.61
1098	88	8.83
1099	54	8.4
1098	90	9.27
1098	85	-9.03
1100	10	-4.9
1098	84	8.83
1099	50	8.64
1098	87	-2.33
1100	12	5.73
1099	49	8.45
1100	7	-4.42
1099	44	-2.72
1100	6	5.29
1099	46	8.93
1098	83	-9.51
1100	8	-5.58
1098	82	8.64
1099	69	7.77
1100	32	5.78
1100	33	5.63
1099	70	8.5
1100	30	0.78
1099	67	8.5
1099	68	8.74
1100	31	6.99
1100	36	-4.03
1100	34	5.78
1100	35	2.48
1099	72	5.39
1099	61	8.74
1099	62	8.93
1099	59	5.44
1100	28	0.68
1100	27	1.31
1101	12	-2.23
1100	49	4.71
1100	48	-0.44
1099	84	8.54
1100	46	7.57
1100	53	2.09
1101	14	-9.61
1100	51	4.85
1100	50	4.22
1099	87	8.3
1099	78	8.83
1101	3	-9.42
1100	39	5.63
1101	2	-9.9
1101	1	-6.99
1100	45	-6.89
1099	82	8.54
1099	81	8.83
1100	44	-5.05
1100	42	5.58
1099	79	7.91
1099	99	1.26
1101	25	-8.01
1101	26	-3.3
1101	27	0.78
1100	64	-6.65
1101	29	-5.05
1101	30	-1.84
1101	31	-7.48
1099	91	7.72
1101	18	-9.27
1099	92	8.64
1100	55	0.05
1100	56	5.29
1099	93	8.69
1099	94	6.12
1100	58	-1.02
1099	95	4.85
1101	21	-3.3
1099	96	6.8
1100	60	-6.65
1099	97	3.79
1101	23	-0.53
1101	24	-8.74
1100	61	4.81
1102	4	-1.12
1101	41	-9.61
1100	81	-2.14
1102	6	-0.58
1100	80	7.91
1101	43	-9.76
1102	9	-0.73
1100	83	0.78
1101	45	-6.75
1100	85	-3.54
1102	11	-0.63
1101	47	5.73
1100	84	0.44
1101	33	-9.66
1100	70	2.67
1101	36	-0.73
1100	73	2.28
1101	35	-1.12
1102	1	-0.39
1100	75	0.73
1101	37	-7.82
1100	74	-3.4
1102	3	-0.68
1100	76	-8.93
1101	39	-8.88
1101	69	-8.06
1102	32	0.0
1101	71	-9.71
1101	65	-0.87
1101	66	-1.7
1102	30	-0.39
1102	31	-0.97
1101	77	7.48
1102	40	-0.53
1103	3	6.84
1103	4	7.28
1102	41	-0.83
1103	5	7.67
1103	6	6.75
1102	43	-0.83
1101	80	-8.59
1101	73	0.92
1101	74	-7.62
1102	38	-0.63
1103	1	8.35
1101	76	7.52
1100	91	2.62
1101	54	3.5
1102	16	-4.61
1100	90	2.57
1102	19	-4.61
1102	18	-4.61
1100	92	-3.01
1101	55	-0.49
1101	50	1.26
1100	87	-2.52
1102	12	-0.1
1102	15	-4.17
1102	14	-0.53
1102	24	-0.68
1100	98	4.32
1102	21	0.49
1100	95	1.36
1101	57	-5.1
1102	20	-4.61
1100	94	1.21
1103	30	1.31
1103	27	5.78
1103	28	8.98
1101	99	-8.5
1103	25	7.28
1101	100	-0.1
1103	23	8.74
1101	97	6.07
1103	24	2.72
1102	74	-1.8
1104	1	5.73
1102	72	-1.5
1103	36	7.62
1102	69	-0.97
1102	51	-0.39
1103	14	5.87
1102	50	0.0
1103	12	6.7
1101	86	0.15
1102	49	-1.84
1103	11	1.36
1102	48	0.05
1101	85	0.78
1103	10	7.62
1101	83	1.5
1101	82	5.0
1103	7	2.23
1101	81	3.5
1102	44	-0.83
1101	96	6.46
1103	21	6.8
1101	94	-5.63
1103	19	2.18
1101	92	2.38
1102	55	-0.53
1103	18	7.33
1103	17	-6.07
1102	53	0.0
1101	90	5.73
1103	15	5.15
1102	52	-0.58
1104	18	4.56
1102	92	-1.8
1102	93	-1.65
1104	20	3.4
1103	57	5.0
1104	21	8.83
1104	22	-0.29
1102	97	-1.07
1104	23	-0.29
1104	25	-6.31
1103	62	8.25
1103	63	5.97
1104	27	5.92
1104	28	2.43
1103	65	8.25
1104	29	5.73
1103	66	8.4
1103	68	8.59
1104	31	7.28
1104	33	7.28
1103	70	4.22
1104	3	-0.29
1104	2	-0.29
1103	39	0.58
1102	76	-2.18
1104	5	1.84
1102	78	-1.02
1104	4	-0.29
1104	7	4.76
1104	6	7.67
1102	80	-1.46
1102	83	-1.5
1104	9	5.73
1104	8	-6.31
1104	10	-0.29
1103	50	7.14
1102	87	-2.82
1104	13	-6.31
1104	12	3.98
1102	89	-3.45
1104	14	7.28
1102	88	-2.86
1102	91	-4.13
1105	16	-9.76
1104	51	-0.29
1103	88	2.04
1103	93	5.24
1104	56	7.28
1103	94	5.92
1105	20	2.96
1105	17	-4.71
1105	18	-9.13
1104	60	-0.29
1103	97	5.44
1105	23	3.59
1103	98	8.93
1103	95	8.69
1105	22	3.79
1103	96	5.58
1105	27	6.5
1104	64	-0.29
1105	28	1.07
1103	99	3.25
1105	25	-0.24
1103	100	3.88
1103	73	2.86
1104	35	5.92
1103	71	-0.92
1104	41	-6.31
1104	40	-4.76
1103	77	2.09
1105	2	6.21
1104	38	1.46
1105	1	6.99
1104	45	-0.29
1105	8	-1.55
1104	44	-0.29
1103	81	7.96
1105	7	3.16
1105	6	5.34
1103	80	6.7
1103	79	4.42
1103	85	8.25
1105	10	3.45
1105	9	-9.66
1104	46	7.28
1105	58	-9.81
1104	94	2.43
1104	97	5.73
1106	23	0.73
1104	96	-0.29
1104	90	-0.29
1104	93	5.73
1105	55	-9.03
1104	87	-0.29
1105	50	6.6
1106	12	-1.46
1105	49	2.38
1105	52	4.61
1106	15	-2.43
1104	89	7.28
1106	14	-2.23
1104	88	1.46
1105	51	3.59
1106	9	-2.48
1106	8	7.77
1105	45	3.54
1105	48	4.51
1104	85	-4.76
1106	10	4.51
1104	84	-0.29
1104	78	-0.29
1105	42	1.99
1106	6	-0.44
1104	80	-0.29
1104	81	-0.29
1105	44	-9.56
1106	7	-9.76
1105	37	-7.57
1104	75	-0.29
1106	2	-7.52
1106	3	-7.96
1105	34	3.45
1104	71	4.17
1105	35	4.61
1104	72	-0.29
1105	29	2.57
1105	30	1.02
1105	31	6.17
1105	32	0.05
1106	55	4.17
1107	17	-0.53
1105	91	-2.91
1106	53	1.07
1107	16	-7.18
1105	89	1.89
1106	51	-2.23
1105	88	3.06
1107	11	-1.46
1106	48	3.64
1106	47	7.04
1106	46	3.3
1105	83	1.7
1107	6	2.72
1105	80	-0.05
1107	5	3.4
1106	41	2.67
1107	3	-1.46
1107	1	-0.63
1105	75	-3.06
1107	2	-8.64
1106	37	-2.57
1106	34	-4.37
1105	72	1.8
1106	35	0.1
1105	69	2.77
1105	70	1.89
1105	65	0.0
1106	28	-0.83
1106	29	4.56
1105	66	3.16
1104	100	-7.86
1106	27	0.44
1104	98	7.09
1106	24	8.83
1105	61	2.62
1106	25	-2.28
1105	62	0.49
1104	99	-6.89
1107	44	-2.57
1107	43	3.93
1106	80	3.93
1108	9	2.67
1106	83	3.79
1106	85	5.78
1106	84	0.97
1108	13	-7.33
1106	87	0.39
1107	50	5.97
1106	86	-4.51
1107	49	-0.73
1108	12	-0.34
1107	36	6.75
1106	73	4.71
1106	72	0.63
1107	38	6.36
1106	75	0.44
1107	37	-8.2
1108	3	0.39
1106	77	1.21
1107	39	-3.93
1108	5	0.1
1107	42	-1.36
1108	4	-2.67
1107	41	-0.92
1107	27	3.25
